scenario,x_m,y_m,worst_mec_radius_m,worst_area_m2,worst_diameter_m,within_5pct,robust_le20
near tangent,1462.4999999965887,411.36206680055324,16.093238276424078,216.4451587703079,32.186476552848156,0,1
near tangent,1455.356914414262,407.1544678363882,15.641308055615442,222.6750822053291,31.282616111230876,0,1
near tangent,1448.2883494857156,402.8228456771264,15.218575852206982,228.95733448443934,30.437151704413957,1,1
near tangent,1441.2964583643013,398.3685197768387,15.186254885723606,235.72675017407164,30.372509771446982,1,1
near tangent,1434.3833708477869,393.7928469663445,15.323283988937236,242.5120430830866,30.646567977874387,0,1
near tangent,1427.5511927295981,389.0972210399074,15.466157488738803,249.05106178764254,30.932314977477553,0,1
near tangent,1420.8020051573749,384.28307233067216,15.614655446134025,254.5805217078887,31.22931089226782,0,1
near tangent,1414.137863999032,379.35186727497126,15.76858398933783,261.10501474514604,31.537167978675612,0,1
near tangent,1407.5607992165242,374.30510796563436,15.927771937474649,267.67584309726954,31.85554387494925,0,1
near tangent,1401.0728142474973,369.14433169443606,16.092067983539724,274.2927648802288,32.18413596707922,0,1
near tangent,1394.6758853950228,363.87111048382224,16.261338343555263,280.95569598674774,32.52267668711039,0,1
near tangent,1388.3719612255984,358.48705060805645,16.43546479721354,287.6646954207681,32.87092959442708,0,1
near tangent,1382.1629619755931,352.99379210393346,16.61434302196473,295.4865073915571,33.228686043929365,0,1
near tangent,1376.0507789663268,347.3930082712079,16.797881194416703,302.7640181835741,33.59576238883328,0,1
near tangent,1370.0372740279538,341.68640516289133,16.985998802901424,310.2310664416291,33.971997605802805,0,1
near tangent,1465.2642186036794,441.473796432489,17.996495554287797,194.96918846433982,35.992991108575595,0,1
near tangent,1457.5951898734038,437.30985357266405,17.449748348242416,201.79436453105882,34.89949669648483,0,1
near tangent,1449.9999999965212,433.0127018951252,16.94025081728102,207.94844472920522,33.88050163456204,0,1
near tangent,1442.480962541444,428.58365035390085,16.464534795377464,214.05538928089663,32.92906959075493,0,1
near tangent,1435.0403678798193,424.02404808099567,16.019553528631356,220.60236550169066,32.03910705726271,0,1
near tangent,1427.6804824888602,419.33528397543176,15.602619635065135,227.18446386931464,31.205239270130267,0,1
near tangent,1420.4035482609534,414.5187862801769,15.21135392116989,234.71083635790274,30.422707842339772,1,1
near tangent,1413.211781820758,409.5760221470875,14.84364252999869,241.78988671815023,29.68728505999738,1,1
near tangent,1406.10737385,404.50849719,14.786868877158554,248.2496677725576,29.57373775431696,1,1
near tangent,1399.0924884201686,399.3177550261066,14.954616626982183,254.54248229088262,29.909233253964278,1,1
near tangent,1392.1692623333215,394.0053768057544,15.126896518666797,260.6232647476718,30.25379303733345,1,1
near tangent,1385.3398044711907,388.57298073081125,15.303619003588974,267.4187352270819,30.60723800717786,0,1
near tangent,1378.6061951527995,383.02222156174656,15.484704642586518,274.25127563625574,30.969409285173036,0,1
near tangent,1371.970485500777,377.35479011357455,15.670083158786758,281.12156067742035,31.340166317573292,0,1
near tangent,1365.4346968165637,371.5724127408161,15.85969268035762,288.89921874413267,31.719385360715194,0,1
near tangent,1359.0008199647073,365.676850811634,16.053479079551312,296.5151418899186,32.10695815910249,0,1
near tangent,1352.6708147664228,359.6699001713034,16.2513954080472,304.04196858173236,32.502790816094304,0,1
near tangent,1453.5274295339632,463.54748625392557,18.89632033199437,188.98901055008173,37.79264066398874,0,1
near tangent,1445.4749493671773,459.17534625111114,18.32223576564702,196.38427312392741,36.64447153129404,0,1
near tangent,1437.4999999964537,454.6633369896972,17.78726335813813,203.28340212488547,35.57452671627626,0,1
near tangent,1429.6050106686257,450.0128328714135,17.28776153513949,209.4056273503229,34.575523070278976,0,1
near tangent,1421.792386273923,445.225250484865,16.82053120505645,215.89818248711526,33.6410624101129,0,1
near tangent,1414.064506613419,440.3020481740249,16.38275061681216,222.68878897838295,32.76550123362431,0,1
near tangent,1406.42372567412,435.24472559400937,15.97192161722204,229.5357508538291,31.943843234444078,0,1
near tangent,1398.872370911918,430.05482325426755,15.585824656492319,237.17513470817357,31.171649312984634,0,1
near tangent,1391.412742542625,424.7339220493279,15.222481195169616,244.62187038734555,30.444962390339228,1,1
near tangent,1384.047112841305,419.28364277724205,14.880122033298147,251.23534171655774,29.76024406659629,1,1
near tangent,1376.7777254501184,413.70564564587437,14.557160413957854,257.0561390230432,29.11432082791571,1,1
near tangent,1369.606794694884,408.00162976718644,14.652327967268556,264.0183954036329,29.304655934537113,1,1
near tangent,1362.5365049105765,402.1733326396709,14.842064225412058,271.01244113617577,29.684128450824115,1,1
near tangent,1355.5690097759552,396.2225296190927,15.035743689385109,278.0393009604886,30.071487378770218,1,1
near tangent,1348.7064316575343,390.15103337769875,15.233327963843319,285.10003850841895,30.466655927686546,0,1
near tangent,1341.9508609630877,383.96069335206005,15.434783696708601,293.3629852719605,30.86956739341711,0,1
near tangent,1335.3043555048916,377.6533951797155,15.640082407968196,301.0221213353798,31.280164815936157,0,1
near tangent,1441.7906404642472,485.62117607536214,19.796145109701335,187.40855200216174,39.59229021940267,0,1
near tangent,1433.3547088609507,481.0408389295582,19.194723183051913,194.201900950633,38.389446366103826,0,1
near tangent,1424.9999999963861,476.31397208426915,18.634275898994787,201.81563647603616,37.26855179798957,0,1
near tangent,1416.7290587958075,471.4420153889261,18.11098827490129,208.42896571429446,36.22197654980258,0,1
near tangent,1408.5444046680268,466.42645288873433,17.62150888148121,214.6953637523111,35.2430177629624,0,1
near tangent,1400.4485307379782,461.268812372618,17.162881598558833,221.56778857670724,34.325763197117666,0,1
near tangent,1392.4439030872868,455.9706649078418,16.73248931327425,228.462631104514,33.4649786265485,0,1
near tangent,1384.532960003078,450.5336243614476,16.32800678298612,235.60649548005313,32.65601356597223,0,1
near tangent,1376.71811123525,444.9593469086557,15.947361252076742,243.4434929494746,31.89472250415348,0,1
near tangent,1369.0017372624418,439.2495305283774,15.588699272973379,250.13976877136156,31.177398545946758,0,1
near tangent,1361.3861885669155,433.4059144859944,15.250358528902634,256.53058625012636,30.500717057805268,0,1
near tangent,1353.8737849185775,427.43027880356163,14.930844103136302,263.31225498206913,29.8616882062726,1,1
near tangent,1346.4668146683532,421.3244437175952,14.628808022294931,270.3653695345856,29.25761604458986,1,1
near tangent,1339.1675340511338,415.0902691246108,14.512528684524545,277.44901246298105,29.025057369049023,1,1
near tangent,1331.9781664985048,408.72965401458146,14.715873686315808,284.56442604539916,29.43174737263138,1,1
near tangent,1324.9009019614682,402.2445358924861,14.922928309824231,291.71287519298494,29.845856619648462,1,1
near tangent,1317.9378962433607,395.6368901881276,15.13366987349184,300.54201697697863,30.267339746983538,1,1
near tangent,1430.053851394531,507.69486589679866,20.69596988740779,188.81398351024836,41.39193977481558,0,0
near tangent,1421.234468354724,502.9063316080053,20.06721060045629,195.61557346954942,40.13442120091258,0,0
near tangent,1412.4999999963186,497.9646071788411,19.48128843985173,202.98394340928644,38.96257687970346,0,1
near tangent,1403.8531069229894,492.87119790643874,18.934215014663145,209.2744702110067,37.868430029326284,0,1
near tangent,1395.2964230621305,487.62765529260366,18.42248655790598,216.13388416636735,36.84497311581196,0,1
near tangent,1386.832554862537,482.23557657121114,17.943012580305084,223.01470988988876,35.88602516061016,0,1
near tangent,1378.4640805004535,476.6966042216742,17.4930570093264,229.91804576548748,34.9861140186528,0,1
near tangent,1370.193549094238,471.01242546862767,17.070188909479803,237.03140507172793,34.14037781895961,0,1
near tangent,1362.023479927875,465.18477176798353,16.672241308983583,244.5512746279128,33.34448261796717,0,1
near tangent,1353.9563616835783,459.2154182795128,16.297276512648697,251.0249856277369,32.594553025297394,0,1
near tangent,1345.9946516837126,453.10618332611443,15.943556643847423,257.7790948166512,31.88711328769484,0,1
near tangent,1338.140775142271,446.8589278399368,15.609518835091716,264.8120981515385,31.21903767018343,0,1
near tangent,1330.39712442613,440.47555479551954,15.29375384148499,271.87459198758006,30.58750768296998,0,1
near tangent,1322.7660583263123,433.958008630129,14.994987815527454,278.96780905965716,29.989975631054904,1,1
near tangent,1315.2499013394754,427.3082746514641,14.712066610720308,286.0930035733618,29.42413322144061,1,1
near tangent,1307.8509429598487,420.5283784329122,14.502076891028823,293.68885016301647,29.004153782057557,1,1
near tangent,1300.5714369818297,413.6203851965397,14.71674541901678,301.5097588519566,29.433490838033475,1,1
near tangent,1418.3170623248147,529.7685557182352,21.59579466511431,192.89452302781865,43.19158933022862,0,0
near tangent,1409.1142278484974,524.7718242864524,20.939698017861176,199.6602505329065,41.87939603572235,0,0
near tangent,1399.999999996251,519.6152422734131,20.328300980708555,206.36460253084078,40.65660196141711,0,0
near tangent,1390.977155050171,514.3003804239514,19.757441754424942,213.13607017695904,39.514883508849884,0,1
near tangent,1382.0484414562343,508.828857696473,19.223464234330756,219.93263293802738,38.44692846866151,0,1
near tangent,1373.216578987096,503.20234076980427,18.723143562051728,226.75498608546332,37.446287124103456,0,1
near tangent,1364.4842579136202,497.42254353550663,18.25362470537838,233.60388642037287,36.50724941075676,0,1
near tangent,1355.854138185398,491.4912265758077,17.812371035973264,240.96868825890124,35.62474207194653,0,1
near tangent,1347.3288486205001,485.4101966273114,17.39712136589071,248.09569658804685,34.79424273178142,0,1
near tangent,1338.9109861047148,479.18130603064816,17.005853752323713,254.31824705889449,34.011707504647426,0,1
near tangent,1330.6031148005097,472.80645216623446,16.636754758792037,261.2819532477297,33.27350951758407,0,1
near tangent,1322.4077653659645,466.287576876312,16.2881935670473,268.27674463763833,32.576387134094595,0,1
near tangent,1314.3274341839067,459.6266658734438,15.958699660675226,275.303657207638,31.91739932135045,0,1
near tangent,1306.3645826014906,452.8257481356471,15.646943807501827,282.3637647898868,31.293887615003655,0,1
near tangent,1298.521636180446,445.88689528834675,15.351721680746891,289.4581780503504,30.70344336149378,0,1
near tangent,1290.8009839582292,438.81222097333824,15.071939612154775,297.6996779604815,30.143879224309547,1,1
near tangent,1283.2049777202985,431.6038802049518,14.806602464738804,305.04177116649225,29.613204929477607,1,1
near tangent,1406.5802732550987,551.8422455396718,22.49561944282133,199.37872163858265,44.99123888564266,0,0
near tangent,1396.9939873422709,546.6373169648995,21.81218543526601,205.94385107327253,43.62437087053202,0,0
near tangent,1387.4999999961835,541.265877367985,21.1753135215655,212.5438993985299,42.350627043131,0,0
near tangent,1378.1012031773528,535.729562941464,20.580668494186966,219.17842667573132,41.16133698837393,0,0
near tangent,1368.800459850338,530.0300601003423,20.024441910755247,225.84718886157498,40.04888382151049,0,0
near tangent,1359.600603111655,524.1691049683974,19.503274543798636,232.5501120404806,39.00654908759727,0,1
near tangent,1350.5044353267867,518.1484828493391,19.01419240143031,239.6856504790485,38.028384802860614,0,1
near tangent,1341.514727276558,511.97002768298773,18.554553162467066,246.4933416848071,37.10910632493413,0,1
near tangent,1332.6342173131252,505.6356214866392,18.12200142279778,252.86523760389537,36.24400284559556,0,1
near tangent,1323.8656105258513,499.1471937817836,17.714430991998903,259.70679401629604,35.428861983997805,0,1
near tangent,1315.2115779173068,492.5067210063545,17.329952873737046,266.5840618154034,34.65990574747409,0,1
near tangent,1306.674755589658,485.7162259126872,16.966868299002886,273.4976465452928,33.93373659800577,0,1
near tangent,1298.2577439416837,478.77777695136814,16.62364547986529,280.448231828399,33.24729095973058,0,1
near tangent,1289.9631068766691,471.69348764116523,16.298899799476487,287.43657305650413,32.597799598952975,0,1
near tangent,1281.7933710214168,464.4655159252294,15.991376750773366,294.9827747019008,31.982753501546732,0,1
near tangent,1273.7510249566099,457.0960635137643,15.699937095990203,302.48143404489383,31.399874191980405,0,1
near tangent,1265.8385184587676,449.5873752133639,15.423544234098634,309.74422610737383,30.847088468197263,0,1
