x_m,y_m,along_m,lateral_m,expected_area_m2,mc_se_m2,no_signal_probability,within_5pct,guaranteed_reception,certificate_margin_m
-229.99999999999977,1000.0000000000002,1630.0,-1000.0,20324.602,307.73148,0.4956075,False,False,-912.3022773609824
-250.0,1000.0000000000002,1650.0000000000002,-1000.0,20899.816,309.6468,0.51053476,False,False,-929.3781381574738
-269.9999999999998,1000.0000000000002,1670.0,-1000.0,21475.46,311.18918,0.5254879,False,False,-946.5096968677036
-289.9999999999998,1000.0000000000002,1690.0,-1000.0,22050.926,312.51025,0.54045105,False,False,-963.6954957426572
-309.99999999999955,1000.0000000000002,1709.9999999999998,-1000.0,22628.965,313.59424,0.5554985,False,False,-980.9341230843592
-329.9999999999998,1000.0000000000002,1730.0,-1000.0,23201.455,314.2544,0.5704154,False,False,-998.2242116439286
-349.9999999999998,1000.0000000000002,1750.0,-1000.0,23764.438,314.42224,0.5850966,False,False,-1015.5644370746377
1650.0,980.0,-250.0,-980.0,31439.898,231.66821,0.7958158,False,False,-1018.4389627365267
1630.0,980.0,-229.99999999999997,-980.0,30941.184,237.9341,0.78273225,False,False,-1001.1259292167306
1610.0000000000002,980.0,-210.00000000000003,-980.0,30424.918,243.9481,0.7691817,False,False,-983.8634335241275
1590.0000000000002,980.0,-190.00000000000003,-980.0,29888.77,249.64676,0.75510037,False,False,-966.6528064619735
1570.0,980.0,-170.0,-980.0,29337.096,255.06973,0.7406063,False,False,-949.4954217579926
1550.0,980.0,-150.0,-980.0,28768.293,260.14563,0.7256541,False,False,-932.3926976021177
1530.0,980.0,-130.0,-980.0,28178.027,264.76013,0.7101253,False,False,-915.3460982382809
1510.0,980.0,-110.0,-980.0,27574.783,269.0375,0.6942525,False,False,-898.3571356115325
1490.0,980.0,-90.0,-980.0,26957.035,272.92886,0.67799306,False,False,-881.4273710717188
1470.0,980.0,-70.0,-980.0,26320.951,276.25485,0.6612394,False,False,-864.5584171348603
1450.0000000000002,980.0,-50.0,-980.0,25667.986,279.00134,0.6440309,False,False,-847.7519393032907
1430.0000000000002,980.0,-30.0,-980.0,25000.17,281.2151,0.626423,False,False,-831.0096579454976
1410.0000000000002,980.0,-10.0,-980.0,24316.145,282.86197,0.6083783,False,False,-814.3333502364732
1390.0000000000002,980.0,10.0,-980.0,23613.309,283.81497,0.5898236,False,False,-797.7248521592288
1370.0000000000002,980.0,30.0,-980.0,22888.238,283.96283,0.5706652,False,False,-781.1860605679401
1350.0000000000002,980.0,50.0,-980.0,22147.55,283.42682,0.5510837,False,False,-764.7189353129735
1330.0,980.0,70.0,-980.0,21392.527,282.16867,0.53111404,False,False,-748.3255014278008
1310.0,980.0,90.0,-980.0,20620.664,280.10352,0.51068735,False,False,-732.0078513775243
1290.0,980.0,110.0,-980.0,19826.262,276.98358,0.4896428,False,False,-715.7681473684036
1270.0,980.0,130.0,-980.0,19007.13,272.67944,0.46791974,False,False,-699.6086237174195
1250.0,980.0,150.0,-980.0,18174.725,267.54083,0.44583827,False,False,-683.5315892804736
1230.0,980.0,170.0,-980.0,17323.395,261.254,0.42323798,False,False,-667.5394299373714
1210.0,980.0,190.00000000000003,-980.0,16456.672,253.91466,0.40021753,False,False,-651.6346111311877
1190.0,980.0,210.00000000000003,-980.0,15565.11,245.021,0.37650895,False,False,-635.8196804590312
1170.0000000000002,980.0,229.99999999999997,-980.0,14655.395,234.7799,0.35230184,False,False,-620.0972703105526
1150.0,980.0,250.0,-980.0,13732.386,223.27856,0.32773072,False,False,-604.4701005498108
1130.0,980.0,270.0,-980.0,12798.607,210.63516,0.30286825,False,False,-588.9409812352806
1110.0,980.0,290.0,-980.0,11845.5625,196.22978,0.27747428,False,False,-573.512815371884
1090.0,980.0,310.0,-980.0,10858.119,179.14755,0.25112933,False,False,-558.1886016879245
1070.0,980.0,330.0,-980.0,9829.238,159.05936,0.22365966,False,False,-542.9714374286992
1050.0,980.0,350.0,-980.0,8757.406,137.02333,0.1950329,False,False,-527.8645211573579
1030.0,980.0,370.0,-980.0,7717.632,119.44605,0.16731144,False,False,-512.8711555522564
1010.0000000000001,980.0,390.0,-980.0,6771.3174,105.60858,0.14217348,False,False,-497.9947501886098
990.0000000000001,980.0,410.0,-980.0,5962.3745,95.53573,0.12086425,False,False,-483.23882429069806
970.0000000000001,980.0,430.0,-980.0,5279.396,86.52272,0.10304468,False,False,-468.6070094391721
950.0000000000001,980.0,450.0,-980.0,4689.2075,78.16256,0.08776667,False,False,-454.10305221620575
930.0,980.0000000000001,470.00000000000006,-980.0,4174.161,70.40209,0.074522376,False,False,-439.7308167692673
910.0000000000001,980.0000000000001,490.0,-980.0,3731.8157,63.21067,0.063233376,False,False,-425.49428727221425
890.0,980.0000000000001,510.00000000000006,-980.0,3356.4053,56.571823,0.053732403,False,False,-411.3975702601783
870.0000000000001,980.0000000000001,530.0,-980.0,3036.8367,50.606407,0.045711666,False,False,-397.4448968123757
850.0000000000001,980.0000000000001,550.0,-980.0,2769.7017,45.40447,0.03907288,False,False,-383.64062455450045
830.0000000000001,980.0000000000001,570.0,-980.0,2550.7017,41.07279,0.033695474,False,False,-369.9892394497792
810.0000000000001,980.0000000000001,590.0,-980.0,2374.2073,37.778934,0.029424863,False,False,-356.4953573450965
790.0000000000001,980.0000000000001,610.0,-980.0,2237.0322,35.68102,0.026173815,False,False,-343.16372523583937
770.0000000000001,980.0000000000001,630.0,-980.0,2133.536,34.883934,0.023789817,False,False,-329.99922221031164
750.0000000000001,980.0000000000001,650.0,-980.0,2061.4697,35.39966,0.022212086,False,False,-317.00686003173524
730.0000000000001,980.0000000000001,670.0,-980.0,2020.9353,37.064457,0.021442223,False,False,-304.1917833130475
710.0000000000001,980.0000000000001,690.0,-980.0,2008.3896,39.677193,0.021385632,False,False,-291.5592692369497
690.0000000000001,980.0000000000001,710.0,-980.0,2022.8523,43.009117,0.022015814,False,False,-279.1147267710197
670.0000000000001,980.0000000000001,730.0,-980.0,2062.4224,46.86771,0.02328233,False,False,-266.86369532523764
650.0000000000001,980.0000000000001,750.0,-980.0,2124.8818,51.115562,0.025126632,False,False,-254.81184279705192
630.0000000000001,980.0000000000001,770.0,-980.0,2208.577,55.648098,0.02750441,False,False,-246.31456703353993
610.0000000000002,980.0000000000001,789.9999999999999,-980.0,2310.2383,60.42686,0.030329723,False,False,-258.7692401707313
590.0000000000001,980.0000000000001,810.0,-980.0,2427.288,65.43403,0.033535082,False,False,-271.4165328483031
570.0000000000001,980.0000000000001,830.0,-980.0,2561.6863,70.616905,0.037171222,False,False,-284.25075433110027
550.0000000000001,980.0000000000001,850.0,-980.0,2712.0234,75.97782,0.041201375,False,False,-297.2663566130126
530.0000000000002,980.0000000000001,869.9999999999999,-980.0,2877.1985,81.52161,0.045597173,False,False,-310.45793522722425
510.0,980.0000000000001,890.0000000000001,-980.0,3056.523,87.24888,0.0503408,False,False,-323.8202294873727
490.0000000000001,980.0000000000001,910.0,-980.0,3251.267,93.14259,0.05546571,False,False,-337.3481222179961
470.0000000000001,980.0000000000001,930.0,-980.0,3460.0764,99.216705,0.06093703,False,False,-351.0366390294529
450.0000000000001,980.0000000000001,950.0,-980.0,3684.0222,105.455185,0.066783175,False,False,-364.8809471891679
430.0000000000002,980.0000000000001,969.9999999999999,-980.0,3923.5732,111.85037,0.073016904,False,False,-378.8763541376724
410.0000000000001,980.0000000000001,990.0,-980.0,4180.3203,118.37969,0.07968039,False,False,-393.0183056945089
390.0000000000001,980.0000000000001,1010.0,-980.0,4452.6943,125.06043,0.0867333,False,False,-407.302383995707
370.0000000000002,980.0000000000001,1030.0,-980.0,4740.97,131.88483,0.094183475,False,False,-421.7243052012581
350.0000000000002,980.0000000000001,1050.0,-980.0,5045.42,138.8448,0.10203874,False,False,-436.2799170078233
330.0000000000002,980.0000000000001,1070.0,-980.0,5367.7344,145.9121,0.11034405,False,False,-450.96519599885653
310.0000000000002,980.0000000000001,1090.0,-980.0,5707.726,153.08456,0.11909538,False,False,-465.7762448614046
290.0000000000002,980.0000000000001,1110.0,-980.0,6066.916,160.33452,0.12833333,False,False,-480.7092894960847
270.0000000000002,980.0000000000001,1130.0,-980.0,6444.332,167.67067,0.13803335,False,False,-495.7606760441324
250.00000000000023,980.0000000000001,1150.0,-980.0,6839.2754,175.0975,0.14817804,False,False,-510.9268678529746
230.00000000000023,980.0000000000001,1170.0,-980.0,7251.8193,182.53033,0.15877084,False,False,-526.2044423995104
210.00000000000023,980.0000000000001,1190.0,-980.0,7681.927,189.95201,0.1698119,False,False,-541.5900881881669
190.00000000000023,980.0000000000001,1210.0,-980.0,8128.7046,197.33754,0.18127906,False,False,-557.0806016388491
170.00000000000023,980.0000000000001,1230.0,-980.0,8591.949,204.6518,0.19316828,False,False,-572.6728839781018
150.00000000000023,980.0000000000001,1250.0,-980.0,9071.335,211.91881,0.205472,False,False,-588.3639381451596
130.00000000000023,980.0000000000001,1270.0,-980.0,9560.683,218.86493,0.21803159,False,False,-604.1508657230469
110.00000000000023,980.0000000000001,1290.0,-980.0,10060.166,225.54384,0.23085238,False,False,-620.0308639035244
90.00000000000023,980.0000000000001,1310.0,-980.0,10568.496,232.03102,0.24390124,False,False,-636.0012224934309
70.00000000000023,980.0000000000001,1330.0,-980.0,11088.377,238.54001,0.25724858,False,False,-652.0593209688327
50.00000000000023,980.0000000000001,1350.0,-980.0,11616.652,244.8712,0.27081436,False,False,-668.202625582396
30.000000000000227,980.0000000000001,1370.0,-980.0,12153.793,250.98764,0.28461218,False,False,-684.4286865284621
10.000000000000227,980.0000000000001,1390.0,-980.0,12699.971,256.94806,0.29864728,False,False,-700.7351351694948
-9.999999999999773,980.0000000000002,1410.0,-980.0,13251.963,262.61652,0.31283718,False,False,-717.1196813268434
-29.999999999999773,980.0000000000002,1430.0,-980.0,13811.547,268.09555,0.32722896,False,False,-733.5801106380982
-49.99999999999977,980.0000000000002,1450.0,-980.0,14375.625,273.2646,0.34174305,False,False,-750.114281982751
-69.99999999999977,980.0000000000002,1470.0,-980.0,14945.106,278.14252,0.35640436,False,False,-766.7201249773549
-89.99999999999977,980.0000000000002,1490.0,-980.0,15519.243,282.75,0.3711943,False,False,-783.3956375409242
-109.99999999999977,980.0000000000002,1510.0,-980.0,16098.371,287.11526,0.38612255,False,False,-800.1388835309347
-129.99999999999977,980.0000000000002,1530.0,-980.0,16680.82,291.19766,0.40114626,False,False,-816.9479904499194
-150.0,980.0000000000002,1550.0000000000002,-980.0,17265.156,295.0162,0.41622865,False,False,-833.8211472223785
-169.99999999999977,980.0000000000002,1570.0,-980.0,17849.287,298.51794,0.43131566,False,False,-850.7566020414463
-189.99999999999977,980.0000000000002,1590.0,-980.0,18430.514,301.6654,0.44633672,False,False,-867.7526602845466
-209.99999999999955,980.0000000000002,1609.9999999999998,-980.0,19012.367,304.4977,0.46138594,False,False,-884.8076824970765
-229.99999999999977,980.0000000000002,1630.0,-980.0,19595.865,307.06427,0.47649086,False,False,-901.9200824430034
-250.0,980.0000000000002,1650.0000000000002,-980.0,20179.322,309.38364,0.49160787,False,False,-919.0883252211192
-269.9999999999998,980.0000000000002,1670.0,-980.0,20761.521,311.35052,0.506706,False,False,-936.3109254456011
-289.9999999999998,980.0000000000002,1690.0,-980.0,21344.973,312.92975,0.52185285,False,False,-953.5864454894235
-309.99999999999955,980.0000000000002,1709.9999999999998,-980.0,21930.625,314.2251,0.5370743,False,False,-970.9134937891109
-329.9999999999998,980.0000000000002,1730.0,-980.0,22516.291,315.32123,0.5523131,False,False,-988.2907232092597
-349.9999999999998,980.0000000000002,1750.0,-980.0,23096.125,315.93243,0.56741494,False,False,-1005.7168294652164
1650.0,960.0,-250.0,-960.0,30845.227,242.51585,0.7801802,False,False,-1008.5439258096073
1630.0,960.0,-229.99999999999997,-960.0,30320.496,248.76924,0.76640606,False,False,-991.1448566584216
1610.0000000000002,960.0,-210.00000000000003,-960.0,29774.62,254.67146,0.7520665,False,False,-973.7950700333363
1590.0000000000002,960.0,-190.00000000000003,-960.0,29213.19,260.277,0.737313,False,False,-956.4958770154662
1570.0,960.0,-170.0,-960.0,28635.355,265.55978,0.72212183,False,False,-939.248631575935
1550.0,960.0,-150.0,-960.0,28035.678,270.29022,0.7063412,False,False,-922.0547321446786
1530.0,960.0,-130.0,-960.0,27423.879,274.62003,0.690238,False,False,-904.915623236465
1510.0,960.0,-110.0,-960.0,26798.148,278.51685,0.6737628,False,False,-887.832797135643
1490.0,960.0,-90.0,-960.0,26153.605,281.897,0.65678155,False,False,-870.8077956411241
1470.0,960.0,-70.0,-960.0,25491.607,284.7209,0.63933086,False,False,-853.8422118730114
1450.0000000000002,960.0,-50.0,-960.0,24813.71,287.01575,0.6214528,False,False,-836.9376921422336
1430.0000000000002,960.0,-30.0,-960.0,24119.75,288.70514,0.6031409,False,False,-820.0959378844432
1410.0000000000002,960.0,-10.0,-960.0,23408.805,289.7005,0.5843681,False,False,-803.3187076593166
1390.0000000000002,960.0,10.0,-960.0,22675.06,289.84387,0.56497467,False,False,-786.6078192162613
1370.0000000000002,960.0,30.0,-960.0,21925.695,289.27994,0.5451578,False,False,-769.9651516273707
1350.0000000000002,960.0,50.0,-960.0,21161.025,287.9671,0.52492553,False,False,-753.392647488268
1330.0,960.0,70.0,-960.0,20381.246,285.89212,0.5042845,False,False,-736.8923151872525
1310.0,960.0,90.0,-960.0,19578.62,282.72803,0.48301616,False,False,-720.4662312429008
1290.0,960.0,110.0,-960.0,18751.08,278.36124,0.4610631,False,False,-704.1165427099661
1270.0,960.0,130.0,-960.0,17910.242,273.0842,0.4387493,False,False,-687.8454696530674
1250.0,960.0,150.0,-960.0,17050.04,266.6855,0.41590548,False,False,-671.6553076872639
1230.0,960.0,170.0,-960.0,16177.116,259.20337,0.39271325,False,False,-655.5484305841424
1210.0,960.0,190.00000000000003,-960.0,15280.265,250.18507,0.36885703,False,False,-639.5272929415459
1190.0,960.0,210.00000000000003,-960.0,14362.701,239.68097,0.34442964,False,False,-623.5944329144672
1170.0000000000002,960.0,229.99999999999997,-960.0,13430.412,227.92586,0.31960148,False,False,-607.7524750039936
1150.0,960.0,250.0,-960.0,12485.96,214.93741,0.29444373,False,False,-592.0041329004405
1130.0,960.0,270.0,-960.0,11527.783,200.5886,0.26891422,False,False,-576.3522123759967
1110.0,960.0,290.0,-960.0,10531.947,183.21574,0.2423364,False,False,-560.7996142212863
1090.0,960.0,310.0,-960.0,9498.08,162.83499,0.21472628,False,False,-545.3493372192361
1070.0,960.0,330.0,-960.0,8415.443,139.67152,0.18580343,False,False,-530.004481148519
1050.0,960.0,350.0,-960.0,7348.701,120.70412,0.15735209,False,False,-514.7682498075956
1030.0,960.0,370.0,-960.0,6368.827,105.310974,0.13130648,False,False,-499.6439540490209
1010.0000000000001,960.0,390.0,-960.0,5538.0317,94.268005,0.109418675,False,False,-484.6350148121925
990.0000000000001,960.0,410.0,-960.0,4842.0117,84.492386,0.09127355,False,False,-469.74496614107005
970.0000000000001,960.0,430.0,-960.0,4243.905,75.450836,0.07581528,False,False,-454.9774581716486
950.0000000000001,960.0,450.0,-960.0,3724.4087,67.08059,0.062489573,False,False,-440.33626007201826
930.0,960.0000000000001,470.00000000000006,-960.0,3280.0015,59.364426,0.051188998,False,False,-425.82526291578404
910.0000000000001,960.0000000000001,490.0,-960.0,2902.88,52.241882,0.041686796,False,False,-411.44848246738405
890.0,960.0000000000001,510.00000000000006,-960.0,2587.793,45.71525,0.033828683,False,False,-397.21006185544553
870.0000000000001,960.0000000000001,530.0,-960.0,2328.718,39.88133,0.027447745,False,False,-383.1142741077884
850.0000000000001,960.0000000000001,550.0,-960.0,2117.045,34.851543,0.022307254,False,False,-369.16552451897917
830.0000000000001,960.0000000000001,570.0,-960.0,1948.0791,30.812351,0.01827886,False,False,-355.36835281850495
810.0000000000001,960.0000000000001,590.0,-960.0,1814.8215,27.98057,0.015173532,False,False,-341.7274351046729
790.0000000000001,960.0000000000001,610.0,-960.0,1717.349,26.520582,0.012990331,False,False,-328.2475855062492
770.0000000000001,960.0000000000001,630.0,-960.0,1652.9196,26.47702,0.011655463,False,False,-314.93375753069677
750.0000000000001,960.0000000000001,650.0,-960.0,1618.8269,27.699265,0.011096086,False,False,-301.79104505462533
730.0000000000001,960.0000000000001,670.0,-960.0,1613.275,29.907001,0.011264149,False,False,-288.82468290882383
710.0000000000001,960.0000000000001,690.0,-960.0,1633.2866,32.794415,0.012080147,False,False,-276.0400470070078
690.0000000000001,960.0000000000001,710.0,-960.0,1673.6531,36.160698,0.013405841,False,False,-263.4426539642641
670.0000000000001,960.0000000000001,730.0,-960.0,1732.2406,39.885822,0.0151849985,False,False,-251.03816014815456
650.0000000000001,960.0000000000001,750.0,-960.0,1807.457,43.889137,0.017375432,False,False,-238.8323601026477
630.0000000000001,960.0000000000001,770.0,-960.0,1894.5408,48.165165,0.019852338,False,False,-230.6502346320827
610.0000000000002,960.0000000000001,789.9999999999999,-960.0,1993.0,52.690407,0.022602584,False,False,-243.26183887385528
