x_m,y_m,worst_mec_radius_m
1025.0,-475.0,49.474135723252274
1050.0,-475.0,47.746089310501404
1075.0,-475.0,46.054828036546965
1100.0,-475.0,44.400898312114315
1125.0,-475.0,42.78487171459415
1150.0,-475.0,41.20734646016427
1175.0,-475.0,39.66894838708585
1200.0,-475.0,38.17033226239826
1225.0,-475.0,36.71218229689748
1250.0,-475.0,35.29521276574394
1275.0,-475.0,33.92016765622479
1300.0,-475.0,32.587820053257616
1325.0,-475.0,31.298970119203798
1350.0,-475.0,30.054442297882016
1375.0,-475.0,28.855080670020985
1400.0,-475.0,27.701742620719557
1425.0,-475.0,26.595290077156676
1450.0,-475.0,25.53657808597345
1475.0,-475.0,24.526440167105868
1500.0,-475.0,23.565670091292038
1525.0,-475.0,22.654999760936196
1550.0,-475.0,21.7950730014902
1575.0,-475.0,20.986415424370506
1600.0,-475.0,21.05279737035782
1625.0,-475.0,22.133848634615433
1650.0,-475.0,23.25781594709052
1675.0,-475.0,24.424583818569072
1700.0,-475.0,25.634037258905995
1725.0,-475.0,26.886061698712513
1750.0,-475.0,28.180542984744225
1775.0,-475.0,29.517367274535136
1800.0,-475.0,30.896421244616736
1825.0,-475.0,32.31759187508075
1850.0,-475.0,33.780766697513535
1875.0,-475.0,35.28583353687345
925.0,-450.0,58.60339832196081
950.0,-450.0,56.6420095790475
975.0,-450.0,54.71654917875977
1000.0,-450.0,52.82750558885112
1025.0,-450.0,50.9753893092847
1050.0,-450.0,49.16073431803996
1075.0,-450.0,47.38409992706924
1100.0,-450.0,45.646072651140265
1125.0,-450.0,43.94726789635424
1150.0,-450.0,42.28833191321057
1175.0,-450.0,40.66994370991309
1200.0,-450.0,39.09281667294251
1225.0,-450.0,37.5577002721934
1250.0,-450.0,36.065381267032016
1275.0,-450.0,34.61668462044492
1300.0,-450.0,33.21247366835785
1325.0,-450.0,31.85364938431244
1350.0,-450.0,30.541148564069225
1375.0,-450.0,29.275940339367185
1400.0,-450.0,28.05902065872828
1425.0,-450.0,26.891404201828408
1450.0,-450.0,25.774113190221712
1475.0,-450.0,24.708162379634434
1500.0,-450.0,23.694539593948697
